customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15723339,554,France,Female,38,4,137654.05,2,1,1,172629.67,0
15671322,724,Germany,Male,30,7,115315.04,1,1,0,15216.53,0
15793854,723,France,Male,42,2,99095.73,1,1,1,17512.53,0
15756539,585,Germany,Female,39,7,165610.41,2,0,0,131852.01,0
15612064,474,France,Male,33,5,0,2,1,0,181945.52,1
15625916,562,Spain,Male,32,6,161628.66,1,1,0,91482.5,0
15683195,719,France,Male,32,9,146605.27,1,1,1,77119.45,0
15690182,635,Germany,Male,37,5,113488.68,1,1,0,95611.74,1
15721719,743,France,Male,42,7,77002.2,2,1,1,80428.42,0
15641690,681,Spain,Male,67,7,0,2,0,1,163714.92,0
15634896,521,France,Female,39,6,0,2,0,1,27375.15,0
15671590,741,Spain,Male,25,4,0,2,1,1,73873.65,0
15779182,790,Spain,Male,46,8,182364.53,1,0,0,139266.48,1
15778287,622,France,Male,35,8,0,2,1,1,131772.51,0
15609510,669,France,Male,45,7,149364.58,1,0,1,173454.07,0
15742229,583,France,Male,59,7,127450.14,1,0,1,67552.71,0
15658532,520,Spain,Female,63,5,162278.32,1,1,1,34765.33,0
15590993,579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0
15565701,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0
15597239,548,Spain,Male,39,7,131468.44,1,1,0,164975.82,0
15688880,672,Germany,Male,40,10,102980.44,1,1,0,1285.81,1
15813917,653,Germany,Male,31,9,143321.97,1,1,0,83679.46,0
15679611,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0
15636589,794,France,Female,41,7,0,2,1,1,74275.08,0
15687752,641,France,Male,30,2,87505.47,2,0,1,7278.57,0
15584363,824,France,Male,30,0,133634.02,1,1,1,162053.92,0
15737748,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0
15803365,653,Spain,Male,55,2,70263.83,1,0,1,62347.71,0
15793247,498,France,Male,34,5,0,2,1,1,91711.66,0
15572360,683,France,Male,30,10,57657.49,1,0,0,79240.9,0
15795166,618,Germany,Male,42,8,153572.31,2,1,1,76679.6,0
15724620,538,France,Male,37,1,134752.08,1,1,0,162511.55,0
15800856,643,Spain,Male,34,3,83132.09,1,1,1,21360.88,0
15671097,428,France,Female,31,2,0,2,1,0,54487.43,0
15683930,593,Germany,Female,32,9,134096.53,2,1,0,53931.05,1
15749004,718,France,Female,31,0,118100.59,2,1,0,103165.15,0
15800434,811,Germany,Male,52,10,76915.4,1,0,0,146359.81,1
15709117,823,Spain,Female,46,3,81576.75,1,1,1,28370.95,1
15638806,645,Spain,Male,49,2,0,2,0,0,10023.15,0
15662294,710,France,Male,33,10,118327.17,2,1,1,192928.82,0
15690079,591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0
15759317,748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0
15750497,850,France,Female,37,7,153147.75,1,1,1,152235.3,0
15596181,542,France,Male,38,8,65942.26,1,1,1,68093.23,1
15576602,809,France,Male,38,3,0,2,1,1,80061.31,0
15644833,675,France,Male,54,2,0,1,1,0,149583.67,1
15734634,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
15808689,850,France,Female,31,4,0,2,1,1,33082.81,0
15720702,789,France,Male,37,3,0,1,1,0,121883.87,1
15665077,598,France,Female,43,5,0,3,1,1,100722.72,1
15763612,756,Germany,Male,41,2,124439.49,2,0,1,47093.11,0
15596493,687,France,Female,47,7,0,2,1,1,177624.01,0
15704483,724,France,Male,40,6,0,2,0,0,106149.48,0
15598846,700,France,Female,44,2,58781.76,1,1,0,16874.92,0
15629244,635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1
15765537,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0
15729975,613,France,Female,46,8,167795.6,1,0,1,44390.38,0
15682773,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
15688007,703,Spain,Male,20,3,165260.98,1,1,1,41626.78,0
15574331,593,Germany,Female,62,3,118233.81,1,0,1,24765.53,1
15645572,743,France,Female,40,6,0,1,1,0,28280.8,1
15742854,640,Spain,Female,46,8,0,2,1,0,89043.19,0
15575417,849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0
15796721,778,France,Male,38,3,145018.49,2,1,1,126702.41,0
15734942,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0
15664772,489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0
15576683,568,Spain,Female,43,9,0,1,1,0,125870.79,1
15682563,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0
15650889,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0
15612108,625,France,Male,52,5,164978.01,1,1,1,67788.49,0
15761132,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0
15645511,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1
15609824,794,France,Female,41,7,176845.41,3,1,0,166526.26,1
15640268,652,Spain,Male,71,4,0,1,1,1,120107.1,0
15645778,670,Spain,Male,42,3,81589.04,1,1,0,188227.8,0
15691104,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1
15714567,568,Spain,Female,26,6,0,2,0,0,166495.2,0
15777826,643,France,Male,30,5,94443.77,1,1,1,165614.4,0
15668445,521,France,Male,37,2,0,2,1,1,86372.24,0
15576162,615,France,Male,32,7,92199.84,1,1,1,2755.53,0
15778135,575,Spain,Male,43,3,0,1,1,0,83594.51,0
15613141,717,France,Female,41,3,135756.96,1,1,1,103706.41,0
15635435,648,France,Female,54,9,120633.42,1,0,0,5924.38,1
15596552,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1
15623644,626,Spain,Male,29,7,0,2,1,0,49361.84,0
15683403,611,Spain,Male,52,7,0,1,0,1,73585.18,1
15615029,734,Spain,Male,39,6,0,1,1,1,95135.27,0
15769005,709,France,Male,49,4,154344.49,2,1,1,38794.57,0
15746326,591,France,Male,43,3,0,2,0,1,198926.36,0
15722364,664,France,Male,43,9,189026.53,2,1,1,56099.86,0
15704954,431,France,Male,37,0,120764.08,1,1,1,117023.08,0
15694409,647,Germany,Female,22,3,97975.82,2,0,1,62083,0
15754068,578,France,Male,32,4,0,2,1,1,141822.8,0
15683841,555,Germany,Male,41,10,113270.2,2,1,1,185387.14,0
15789095,775,Spain,Male,30,4,0,2,0,1,57461.13,0
15719958,850,Germany,Male,39,3,124548.99,2,1,1,120380.12,0
15689514,625,France,Male,43,8,201696.07,1,1,0,133020.9,1
15621353,645,Spain,Female,37,7,0,2,1,0,13589.93,0
15627232,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1
15745843,689,Spain,Female,31,4,0,2,1,1,136610.02,0
15722902,652,Germany,Male,50,8,125437.64,1,1,1,17160.94,1
15791767,769,France,Female,26,7,0,2,1,0,176843.53,0
15792722,611,France,Female,43,8,64897.75,1,1,0,114996.33,0
15723006,489,France,Male,38,8,0,2,0,1,196990.79,0
15771942,528,Germany,Female,46,9,135555.66,1,1,0,133146.03,1
15774738,632,France,Male,44,3,107764.75,1,1,0,185667.72,0
15574004,429,France,Female,27,6,117307.44,2,1,1,24020.49,0
15587233,457,France,Male,41,8,73700.12,3,1,1,185750.02,1
15808228,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0
15682834,715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0
15571752,668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0
15743067,625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0
15714466,846,France,Female,41,5,0,3,1,0,3440.47,1
15617982,661,Spain,Female,42,3,0,2,1,0,35989.41,0
15696637,571,France,Female,23,10,151097.28,1,0,1,17163.75,0
15690647,582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1
15672756,716,France,Female,35,8,112808.18,1,0,1,17848.3,0
15704586,758,France,Female,42,7,0,2,0,1,76209.56,0
15674526,725,France,Male,66,4,86459.8,1,1,1,141476.56,0
15775295,630,France,Female,40,0,118633.08,1,0,1,60032.46,1
15684196,627,France,Female,55,2,159441.27,1,1,0,100686.11,1
15727281,653,France,Female,27,9,0,2,1,0,96429.29,0
15787835,775,Germany,Female,38,4,125212.65,2,1,1,15795.88,1
15730540,794,Spain,Male,45,8,88656.37,2,1,0,116547.31,0
15646276,831,France,Female,32,2,146033.62,1,1,0,191260.74,0
15582180,561,France,Male,29,9,120268.13,1,1,1,173870.39,0
15697095,705,Spain,Male,46,7,0,2,1,0,117273.35,0
15748797,636,Spain,Female,33,0,0,1,1,0,92277.47,1
15754796,487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1
15628947,693,France,Female,38,3,0,2,0,0,78133.48,1
15775546,517,Spain,Female,29,5,0,2,1,0,103402.88,0
15670481,684,France,Female,27,9,122550.05,2,0,1,137835.82,0
15619029,620,Spain,Female,43,2,0,2,1,0,20670.1,0
15613282,757,France,Male,29,8,130306.49,1,1,0,77469.38,0
15721487,739,France,Female,27,6,0,1,1,1,57572.38,0
15797276,662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1
15612494,359,France,Female,44,6,128747.69,1,1,0,146955.71,1
15629617,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0
15600821,721,France,Male,69,2,108424.19,1,1,1,178418.35,0
15579062,707,France,Male,32,9,0,2,0,0,30807.02,0
15814268,444,France,Female,40,5,84350.07,1,1,0,143835.76,0
15710164,523,France,Female,73,7,0,2,0,0,130883.9,1
15693904,685,Germany,Female,30,4,84958.6,2,0,1,194343.72,0
15588986,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0
15797733,503,Germany,Male,30,10,136622.55,2,0,0,47310.24,0
15620507,485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0
15685150,799,Germany,Male,28,7,167658.33,2,1,1,111138.25,0
15667651,585,Spain,Female,33,8,0,2,1,0,114182.07,0
15774166,607,Germany,Female,24,2,109483.54,2,0,1,127560.77,0
15649280,521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0
15705657,535,France,Female,44,2,114427.86,1,1,1,136330.26,0
15753969,724,Spain,Male,45,5,83888.54,1,0,1,34121.81,0
15742378,520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0
15794874,696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0
15589221,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0
15596671,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1
15583668,726,France,Female,42,2,109471.79,1,0,1,175161.05,0
15710206,591,France,Female,39,4,150500.64,1,1,0,14928.8,0
15799966,792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1
15794560,550,France,Male,57,5,0,1,1,1,133501.94,0
15626485,601,France,Female,26,8,78892.23,1,1,1,23703.52,0
15703143,820,France,Female,29,3,82344.84,1,0,1,115985.38,0
15809772,667,France,Male,48,2,0,1,1,0,43229.2,0
15687959,573,Spain,Female,44,4,0,1,1,1,94862.93,0
15585282,755,France,Male,62,1,127706.33,2,0,1,142377.69,0
15714993,552,France,Female,41,9,124349.34,1,1,0,135635.25,0
15596021,598,Spain,Male,44,8,0,2,1,0,148487.9,0
15646615,576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0
15742632,670,France,Female,31,9,0,1,0,1,76254.83,0
15574068,504,Germany,Male,56,9,104217.3,1,0,0,55857.48,1
15806967,778,France,Female,65,7,0,1,1,1,77867.23,0
15796334,558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1
15688713,627,Spain,Male,44,6,0,1,1,1,114469.55,0
15796179,683,France,Male,43,8,0,1,1,0,96754.8,0
15598751,556,France,Female,43,6,0,3,0,0,125154.57,1
15703019,583,France,Female,38,10,0,2,0,1,113597.64,0
15646302,705,France,Female,24,7,100169.51,1,1,0,121408.55,0
15680855,637,France,Male,33,2,145731.83,1,0,1,109219.43,0
15697311,697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1
15585367,555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1
15726556,594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0
15676242,632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1
15684198,551,France,Female,38,10,0,2,1,1,216.27,0
15774882,687,France,Female,35,3,99587.43,1,1,1,1713.1,1
15714227,672,France,Female,53,7,0,1,1,1,136910.18,0
15608653,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1
15784280,686,Germany,Male,35,2,109342.82,2,0,1,86043.27,0
15789546,639,Spain,Male,28,8,0,2,1,0,126561.07,0
15590320,850,France,Male,66,4,0,2,0,1,64350.8,0
15678385,465,France,Male,25,2,78247.31,2,1,1,10472.31,0
15571778,817,France,Female,55,10,117561.49,1,1,0,95941.55,1
15657085,578,France,Male,23,10,88980.32,1,1,1,125222.36,0
15640627,611,Spain,Male,34,4,0,2,1,0,170950.58,0
15566211,616,Germany,Female,41,1,103560.57,1,1,0,236.45,1
15669293,517,France,Male,37,5,113308.84,1,0,1,31517.16,0
15595067,637,Spain,Female,40,6,0,2,1,1,181610.6,0
15753566,806,France,Female,32,3,63763.49,1,1,0,156593.09,0
15650391,633,France,Female,29,7,169988.35,1,1,0,4272,0
15681843,624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0
15814846,691,France,Male,52,3,0,1,1,0,175843.68,1
15670374,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1
15762332,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0
15700223,806,France,Male,48,4,164701.68,1,1,1,21439.49,0
15729956,726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0
15594862,552,France,Male,36,8,0,2,0,0,132547.02,0
15598782,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0
15745080,634,France,Male,26,8,0,1,1,0,21760.96,0
15703399,756,France,Female,26,5,101641.14,2,0,1,154460.68,0
15732175,776,France,Male,37,2,0,1,0,1,8065,0
15630725,649,France,Female,45,5,92786.66,1,1,0,173365.9,1
15640260,595,Germany,Male,32,8,131081.66,2,1,1,69428.79,0
15716822,646,France,Male,30,5,98014.74,1,1,1,12757.14,0
15583748,592,Spain,Male,38,8,0,2,1,0,180426.2,0
15605968,574,France,Male,26,8,97460.1,1,1,1,43093.67,0
15790683,850,France,Male,36,1,104077.19,2,0,1,68594,0
15607713,850,Spain,Female,29,1,0,2,1,1,197996.65,0
15700212,475,France,Female,46,10,0,2,0,0,122953,1
15626710,642,France,Female,39,4,0,1,1,1,76821.24,0
15716491,710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1
15625824,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1
15617705,609,France,Female,39,8,141675.23,1,0,1,175664.25,0
15761976,797,Spain,Female,31,8,0,2,1,0,117916.63,0
15634891,504,Germany,Female,43,7,102365.49,1,1,0,194690.77,1
15744517,735,Spain,Male,50,9,0,1,0,0,166677.35,1
15686963,680,Spain,Female,30,3,0,1,1,0,160131.58,0
15808189,449,France,Male,52,6,0,2,0,1,123622,0
15580845,685,Germany,Male,57,7,101868.51,1,0,1,113483.96,0
15799156,569,Spain,Male,38,8,0,2,0,0,79618.79,0
15694296,631,France,Male,35,9,112392.45,2,1,0,24472.23,0
15677049,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0
15583595,461,France,Female,28,8,0,1,1,1,103349.74,0
15590146,630,France,Male,50,1,81947.76,1,0,1,63606.22,1
15801548,661,France,Female,31,7,144162.3,2,1,1,14490.79,0
15660833,796,Germany,Male,39,5,86350.87,2,0,0,105080.53,0
15762277,710,France,Male,47,5,158623.14,1,0,0,83499.89,1
15791302,741,France,Male,32,8,0,2,1,0,143598.7,0
15798975,606,Germany,Male,48,4,132403.56,1,0,0,36091.91,1
15599956,747,France,Male,27,10,0,2,0,0,13007.89,0
15577274,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0
15701200,576,France,Male,36,6,0,2,1,1,48314,0
15638149,528,France,Male,37,6,103772.45,1,1,0,197111.99,0
15786199,535,France,Male,33,2,133040.32,1,1,1,110299.78,0
15701765,575,Spain,Female,37,0,0,2,0,0,30114.32,0
15586974,656,France,Male,39,10,0,2,1,1,98894.64,0
15729040,440,France,Male,42,2,0,2,1,0,49826.68,0
15788676,539,Spain,Male,38,8,71460.67,2,1,1,10074.05,0
15602497,850,Spain,Male,39,6,133214.13,1,0,1,20769.88,0
15701333,646,France,Female,37,7,96558.66,1,0,0,163427.18,0
15812071,744,France,Male,54,6,93806.31,2,0,1,140068.77,0
15634375,710,Spain,Female,36,8,0,2,0,0,83206.19,0
15738267,544,France,Female,64,3,124043.8,1,1,1,111402.97,1
15786800,723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1
15591130,507,Spain,Female,29,6,0,2,0,1,94780.9,0
15720662,787,France,Female,35,1,106266.8,1,1,1,16607.15,0
15751531,598,Spain,Male,41,8,0,2,1,1,161954.43,0
15653595,796,France,Male,51,6,0,2,0,1,194733.28,0
15568360,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0
15781210,711,France,Male,34,8,0,2,0,0,48260.19,0
15668058,661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0
15597131,415,France,Male,32,5,145807.59,1,1,1,3064.65,0
15697283,578,Spain,Male,23,8,0,2,1,0,112124.98,0
15640953,611,France,Female,26,2,107508.93,2,1,1,120801.65,0
15715031,600,France,Female,28,6,0,2,0,1,52193.23,0
15589660,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0
15769818,850,France,Female,37,3,212778.2,1,0,1,69372.88,0
15782736,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1
15614818,764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0
15794014,838,France,Female,34,8,0,2,1,0,27472.07,0
15732448,821,France,Female,28,8,0,1,1,1,36754.13,0
15723411,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
15797686,558,France,Male,38,8,113000.92,1,1,1,152872.39,0
15605950,530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0
15812497,654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0
15690678,530,France,Female,33,4,129307.32,1,1,1,172930.28,0
15747677,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0
15618926,520,Spain,Male,43,7,0,2,1,1,36202.74,0
15673908,602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0
15727944,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0
15807294,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0
15618581,668,Spain,Male,25,8,0,2,1,1,135112.09,0
15584364,652,France,Male,48,4,59486.31,1,1,0,163944.18,1
15599552,639,Spain,Female,54,2,0,2,1,1,53843.71,0
15749177,730,Spain,Female,52,7,0,2,0,1,122398.84,0
15718779,780,France,Male,34,1,0,1,1,1,64804.04,0
15568106,592,France,Female,38,8,119278.01,2,0,1,19370.73,0
15779481,628,France,Male,34,4,158741.43,2,1,1,126192.54,0
15709994,658,France,Female,40,7,140596.95,1,0,1,135459.02,1
15772777,850,Spain,Female,29,10,0,2,1,1,94815.04,0
15706815,515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1
15618018,571,France,Female,35,1,104783.81,2,0,1,178512.52,0
15671032,760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0
15634281,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0
15766374,632,Germany,Male,42,4,119624.6,2,1,1,195978.86,0
15600991,694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1
15777576,559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0
15742613,773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0
15649523,581,France,Male,38,1,0,2,1,0,46176.22,0
15651063,524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0
15683124,713,France,Male,53,6,115029.4,1,0,0,191521.32,1
15618314,676,France,Male,40,8,114005.78,1,1,1,67998.45,0
15670823,651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1
15607133,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1
15615012,594,France,Male,23,5,156267.59,1,1,0,160968.44,0
15725141,716,France,Female,44,3,109528.28,1,1,0,27341.63,1
15623560,668,France,Female,35,6,102482.76,1,1,1,53994.64,0
15693018,678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0
15636756,545,France,Male,23,2,0,2,1,0,189613.12,0
15647474,613,France,Female,40,9,95624.36,2,1,1,60706.33,0
15576714,687,Spain,Female,21,8,0,2,1,1,154767.34,0
15585047,715,France,Male,28,7,160376.61,1,0,0,196853.11,0
15743976,618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0
15793881,721,France,Female,35,6,118273.83,1,0,1,3086.89,0
15576517,445,Germany,Female,34,7,131082.17,2,1,1,70618,0
15631072,690,France,Male,38,1,94456,2,0,1,55034.02,0
15730394,709,France,Female,43,8,0,2,0,0,168035.62,1
15631460,671,Spain,Female,42,3,0,2,1,1,128449.33,0
15692002,538,France,Male,33,6,93791.38,1,1,1,199249.29,0
15595282,735,France,Female,33,4,0,2,1,0,149474.69,0
15789548,592,France,Female,37,7,0,2,1,1,126726.33,0
15758035,747,France,Male,61,7,155973.13,1,0,1,147554.26,0
15617518,675,Germany,Male,36,7,89409.95,1,1,1,149399.7,0
15651802,632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0
15631813,621,France,Male,39,6,0,2,1,1,58883.91,0
15729668,521,Spain,Male,29,3,60280.62,1,1,0,154271.41,0
15741728,591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0
15576676,706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0
15711378,677,France,Male,38,4,0,2,1,0,187800.63,0
15765520,769,Germany,Male,27,7,188614.07,1,1,0,171344.09,0
15656726,771,France,Male,32,5,62321.62,1,1,1,40920.59,0
15647842,601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1
15719309,670,France,Female,42,1,115961.58,2,0,1,29483.87,0
15748718,517,France,Male,28,2,115062.61,1,1,0,179056.23,0
15594404,834,France,Female,49,8,160602.25,2,1,0,129273.94,0
15751158,571,France,Female,42,4,108825.34,3,1,0,55558.51,1
15593470,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0
15695129,718,France,Female,31,1,152663.77,1,0,1,17128.64,0
15640865,636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0
15714080,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0
15648721,711,France,Male,64,4,0,2,1,1,3185.67,0
15801466,574,France,Female,39,2,122524.61,2,1,0,88463.63,0
15750248,619,France,Female,35,8,132292.63,1,1,0,65682.93,0
15758726,588,France,Female,24,0,0,2,1,1,140586.08,0
15781553,760,Germany,Female,49,9,91502.99,1,1,0,117232.9,1
15649121,665,France,Male,52,3,0,1,1,0,116137.01,1
15674811,739,Germany,Male,29,3,59385.98,2,1,1,105533.96,0
15646037,641,France,Male,77,9,0,3,1,1,81514.06,0
15722578,685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0
15665695,594,France,Female,49,4,0,2,1,1,23631.55,0
15801062,557,Spain,Female,40,4,0,2,0,1,105433.53,0
15662955,697,France,Male,27,8,141223.68,2,1,0,90591.15,0
15770309,656,France,Male,18,10,151762.74,1,0,1,127014.32,0
15657386,712,Germany,Male,43,1,141749.74,2,0,1,90905.26,0
15777797,689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1
15783955,697,France,Female,25,4,165686.11,2,1,0,15467.98,0
15804516,589,France,Male,38,2,0,1,1,0,79915.28,0
15681758,525,Spain,Female,25,10,0,2,1,0,69361.95,0
15630321,680,France,Male,44,3,0,2,1,0,86935.08,0
15588248,617,France,Female,28,0,0,2,1,1,7597.83,1
15591932,680,France,Male,32,5,92961.61,1,1,0,116957.6,0
15810347,662,Spain,Female,30,9,0,2,0,1,157884.83,0
15595303,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1
15634950,657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1
15685372,350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1
15745827,617,France,Male,30,3,132005.77,1,1,0,142940.39,0
15755868,562,France,Male,35,7,0,1,0,0,48869.67,0
15735222,705,Spain,Female,23,5,0,2,1,1,73131.73,0
15604804,516,France,Female,33,7,127305.5,1,1,1,120037.36,0
15718944,573,France,Female,37,6,0,2,1,0,193995.37,0
15678626,538,Spain,Female,31,0,0,2,0,0,179453.66,0
15571550,699,France,Male,39,9,0,1,1,0,80963.92,0
15723053,504,Germany,Male,32,8,170291.22,2,0,1,15658.99,0
15661528,583,Spain,Male,47,5,102562.23,1,1,0,92708.1,0
15754177,712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0
15683544,626,Spain,Male,62,3,0,1,1,1,65010.74,0
15708048,631,France,Female,34,4,124379.14,1,1,0,106892.91,0
15701109,663,France,Female,37,7,0,1,1,1,185210.63,0
15600110,506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0
15651533,570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1
15777904,703,France,Female,45,7,0,2,1,1,68831.72,0
15655574,698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0
15569423,731,Spain,Male,41,4,0,2,1,0,22299.27,0
15718106,625,France,Male,34,6,0,2,0,0,197283.2,0
15585067,634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1
15675501,616,France,Male,59,5,153861.1,1,1,1,17699.48,0
15633233,500,France,Male,56,1,100374.58,1,1,0,118490.8,1
15667134,446,France,Male,32,8,0,2,0,0,133292.94,0
15659105,669,France,Female,47,9,61196.54,1,1,0,58170.24,0
15575409,581,Germany,Male,31,6,116891.72,1,1,0,107137.3,0
15752342,704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1
15654851,748,France,Male,44,2,92911.52,1,0,1,85495.24,0
15741429,680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0
15682356,655,France,Female,37,7,111852.84,2,1,0,10511.13,0
15806447,690,Germany,Male,32,0,106683.52,2,1,1,137916.49,0
15800229,695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0
15663441,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1
15791991,773,France,Male,52,4,0,1,0,1,144113.42,0
15775082,749,France,Male,42,1,129776.72,2,0,1,143538.51,0
15579706,611,France,Female,46,5,0,1,1,0,77677.14,1
15718247,606,Spain,Female,46,8,0,2,1,1,183717.94,0
15755722,554,France,Male,24,10,0,1,0,0,92180.62,0
15582259,567,France,Female,37,7,0,2,1,1,28690.9,0
15716994,559,Spain,Male,24,3,114739.92,1,1,0,85891.02,1
15586880,594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0
15713854,513,France,Female,37,6,0,2,1,0,110142.34,0
15780835,652,Germany,Female,26,1,131908.35,1,1,1,179269.79,0
15675896,680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1
15658459,784,Spain,Male,33,10,0,2,1,0,162022.47,0
15658057,812,Spain,Female,44,8,0,3,1,0,66926.83,1
15801767,784,Spain,Female,40,8,0,2,1,0,108891.3,0
15569178,570,France,Female,18,4,82767.42,1,1,0,71811.9,0
15731478,712,France,Female,42,1,87842.98,1,0,0,92223.59,0
15811236,705,Spain,Male,39,6,133261.13,1,1,1,78065.9,0
15746749,681,Spain,Female,32,3,0,2,1,1,59679.9,0
15662758,620,France,Male,41,0,97925.11,1,1,0,85000.32,0
15709387,711,France,Male,52,5,0,1,1,1,159808.95,0
15572093,613,France,Female,24,7,140453.91,1,1,0,129001.3,0
15713826,613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1
15570205,682,Spain,Male,36,5,0,2,1,1,147758.51,0
15589348,850,Spain,Male,37,4,137204.77,1,1,1,28865.59,0
15804610,601,France,Female,41,1,0,2,0,1,160607.06,0
15700854,595,Spain,Male,35,8,0,1,1,0,100015.79,1
15758836,675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0
15772933,591,Spain,Male,31,8,0,1,1,1,141677.33,0
